time,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask
2022-05-16 02 AM,1.29305,1.29568,1.29302,1.29535,1.29331,1.29593,1.29328,1.29561
2022-05-16 03 AM,1.29535,1.29805,1.29509,1.29722,1.29559,1.29831,1.29532,1.29745
2022-05-16 04 AM,1.29722,1.29730,1.29621,1.29648,1.29743,1.29752,1.29642,1.29667
2022-05-16 05 AM,1.29646,1.29679,1.29525,1.29574,1.29666,1.29702,1.29546,1.29595
2022-05-16 06 AM,1.29573,1.29728,1.29526,1.29604,1.29593,1.29750,1.29546,1.29622
2022-05-16 07 AM,1.29602,1.29677,1.29342,1.29454,1.29619,1.29697,1.29364,1.29473
2022-05-16 08 AM,1.29455,1.29455,1.29194,1.29223,1.29473,1.29475,1.29215,1.29240
2022-05-16 09 AM,1.29222,1.29417,1.29188,1.29404,1.29240,1.29436,1.29208,1.29424
2022-05-16 10 AM,1.29404,1.29404,1.29209,1.29233,1.29423,1.29423,1.29229,1.29251
2022-05-16 11 AM,1.29232,1.29294,1.29157,1.29257,1.29252,1.29312,1.29174,1.29274
2022-05-16 12 PM,1.29253,1.29323,1.29192,1.29224,1.29271,1.29341,1.29211,1.29243
2022-05-16 01 PM,1.29224,1.29292,1.28993,1.29193,1.29241,1.29312,1.29011,1.29214
2022-05-16 02 PM,1.29194,1.29268,1.28857,1.29075,1.29214,1.29288,1.28876,1.29093
2022-05-16 03 PM,1.29078,1.29157,1.28777,1.28804,1.29095,1.29176,1.28796,1.28826
2022-05-16 04 PM,1.28804,1.28862,1.28749,1.28831,1.28827,1.28885,1.28771,1.28853
2022-05-16 05 PM,1.28832,1.28841,1.28597,1.28613,1.28856,1.28861,1.28618,1.28635
2022-05-16 06 PM,1.28612,1.28664,1.28364,1.28384,1.28635,1.28683,1.28385,1.28403
2022-05-16 07 PM,1.28384,1.28509,1.28352,1.28456,1.28404,1.28527,1.28375,1.28478
2022-05-16 08 PM,1.28457,1.28580,1.28447,1.28461,1.28477,1.28598,1.28471,1.28486
2022-05-16 09 PM,1.28423,1.28513,1.28407,1.28474,1.28527,1.28586,1.28490,1.28547
2022-05-16 10 PM,1.28472,1.28528,1.28445,1.28472,1.28547,1.28555,1.28497,1.28500
2022-05-16 11 PM,1.28473,1.28522,1.28460,1.28493,1.28497,1.28542,1.28481,1.28512
2022-05-17,1.28491,1.28492,1.28270,1.28343,1.28512,1.28513,1.28290,1.28365
2022-05-17 01 AM,1.28346,1.28429,1.28182,1.28198,1.28368,1.28450,1.28204,1.28221
2022-05-17 02 AM,1.28199,1.28384,1.28194,1.28343,1.28220,1.28405,1.28217,1.28363
2022-05-17 03 AM,1.28343,1.28391,1.28326,1.28351,1.28362,1.28410,1.28343,1.28371
2022-05-17 04 AM,1.28349,1.28387,1.28282,1.28283,1.28368,1.28407,1.28302,1.28302
2022-05-17 05 AM,1.28281,1.28298,1.28173,1.28186,1.28302,1.28320,1.28197,1.28212
2022-05-17 06 AM,1.28187,1.28264,1.28118,1.28234,1.28211,1.28284,1.28144,1.28253
2022-05-17 07 AM,1.28233,1.28318,1.28193,1.28223,1.28254,1.28339,1.28210,1.28243
2022-05-17 08 AM,1.28223,1.28234,1.28064,1.28100,1.28244,1.28255,1.28085,1.28120
2022-05-17 09 AM,1.28101,1.28229,1.28069,1.28084,1.28120,1.28248,1.28087,1.28102
2022-05-17 10 AM,1.28085,1.28193,1.28057,1.28143,1.28101,1.28212,1.28075,1.28163
2022-05-17 11 AM,1.28145,1.28251,1.28111,1.28231,1.28164,1.28270,1.28133,1.28250
2022-05-17 12 PM,1.28231,1.28407,1.28199,1.28301,1.28247,1.28423,1.28218,1.28318
2022-05-17 01 PM,1.28300,1.28512,1.28242,1.28254,1.28318,1.28529,1.28259,1.28272
2022-05-17 02 PM,1.28254,1.28538,1.28196,1.28448,1.28270,1.28557,1.28216,1.28466
2022-05-17 03 PM,1.28446,1.28508,1.28323,1.28382,1.28463,1.28526,1.28340,1.28399
2022-05-17 04 PM,1.28382,1.28510,1.28226,1.28245,1.28400,1.28529,1.28246,1.28263
2022-05-17 05 PM,1.28245,1.28313,1.28224,1.28311,1.28264,1.28333,1.28244,1.28328
2022-05-17 06 PM,1.28309,1.28580,1.28207,1.28285,1.28328,1.28601,1.28229,1.28300
2022-05-17 07 PM,1.28284,1.28332,1.28154,1.28154,1.28300,1.28352,1.28171,1.28172
2022-05-17 08 PM,1.28155,1.28221,1.28074,1.28083,1.28171,1.28242,1.28097,1.28101
2022-05-17 09 PM,1.28069,1.28108,1.28059,1.28067,1.28150,1.28175,1.28105,1.28108
2022-05-17 10 PM,1.28065,1.28104,1.28041,1.28049,1.28103,1.28140,1.28064,1.28074
2022-05-17 11 PM,1.28050,1.28085,1.28026,1.28049,1.28071,1.28108,1.28049,1.28072
2022-05-18,1.28051,1.28066,1.27938,1.28051,1.28074,1.28089,1.27960,1.28071
2022-05-18 01 AM,1.28051,1.28323,1.28047,1.28239,1.28070,1.28349,1.28069,1.28260
2022-05-18 02 AM,1.28241,1.28311,1.28230,1.28305,1.28262,1.28334,1.28251,1.28325
2022-05-18 03 AM,1.28304,1.28408,1.28274,1.28348,1.28326,1.28433,1.28295,1.28373
2022-05-18 04 AM,1.28349,1.28385,1.28297,1.28357,1.28373,1.28409,1.28321,1.28383
2022-05-18 05 AM,1.28357,1.28357,1.28086,1.28106,1.28382,1.28384,1.28109,1.28133
2022-05-18 06 AM,1.28104,1.28286,1.28074,1.28285,1.28133,1.28304,1.28100,1.28304
2022-05-18 07 AM,1.28283,1.28397,1.28192,1.28395,1.28301,1.28414,1.28209,1.28412
2022-05-18 08 AM,1.28392,1.28511,1.28274,1.28465,1.28409,1.28527,1.28290,1.28486
2022-05-18 09 AM,1.28466,1.28501,1.28237,1.28240,1.28483,1.28520,1.28254,1.28258
2022-05-18 10 AM,1.28237,1.28354,1.28164,1.28347,1.28256,1.28371,1.28184,1.28364
2022-05-18 11 AM,1.28347,1.28463,1.28293,1.28303,1.28365,1.28480,1.28311,1.28322
2022-05-18 12 PM,1.28303,1.28306,1.28014,1.28205,1.28321,1.28327,1.28044,1.28224
2022-05-18 01 PM,1.28202,1.28421,1.28160,1.28399,1.28222,1.28440,1.28177,1.28420
2022-05-18 02 PM,1.28400,1.28454,1.28114,1.28131,1.28418,1.28472,1.28132,1.28146
2022-05-18 03 PM,1.28133,1.28565,1.28116,1.28394,1.28149,1.28585,1.28132,1.28412
2022-05-18 04 PM,1.28393,1.28539,1.28225,1.28269,1.28413,1.28561,1.28247,1.28291
2022-05-18 05 PM,1.28269,1.28495,1.28254,1.28460,1.28292,1.28514,1.28276,1.28476
2022-05-18 06 PM,1.28459,1.28780,1.28393,1.28757,1.28476,1.28800,1.28413,1.28776
2022-05-18 07 PM,1.28756,1.28842,1.28674,1.28828,1.28776,1.28861,1.28695,1.28847
2022-05-18 08 PM,1.28826,1.28949,1.28804,1.28912,1.28847,1.28970,1.28825,1.28938
2022-05-18 09 PM,1.28860,1.28908,1.28842,1.28842,1.28937,1.28972,1.28894,1.28910
2022-05-18 10 PM,1.28826,1.28851,1.28655,1.28678,1.28893,1.28918,1.28679,1.28703
2022-05-18 11 PM,1.28677,1.28875,1.28649,1.28875,1.28704,1.28899,1.28673,1.28899
2022-05-19,1.28877,1.28877,1.28606,1.28631,1.28900,1.28900,1.28631,1.28660
2022-05-19 01 AM,1.28631,1.28730,1.28588,1.28633,1.28658,1.28752,1.28610,1.28660
2022-05-19 02 AM,1.28633,1.28635,1.28343,1.28387,1.28659,1.28663,1.28369,1.28412
2022-05-19 03 AM,1.28388,1.28400,1.28196,1.28225,1.28411,1.28424,1.28218,1.28245
2022-05-19 04 AM,1.28225,1.28268,1.28173,1.28243,1.28247,1.28291,1.28194,1.28264
2022-05-19 05 AM,1.28243,1.28444,1.28207,1.28432,1.28265,1.28469,1.28224,1.28454
2022-05-19 06 AM,1.28434,1.28559,1.28386,1.28474,1.28456,1.28576,1.28409,1.28491
2022-05-19 07 AM,1.28475,1.28587,1.28310,1.28339,1.28491,1.28607,1.28330,1.28361
2022-05-19 08 AM,1.28337,1.28482,1.28298,1.28374,1.28360,1.28502,1.28318,1.28397
2022-05-19 09 AM,1.28375,1.28456,1.28270,1.28270,1.28394,1.28477,1.28286,1.28291
2022-05-19 10 AM,1.28270,1.28367,1.28140,1.28161,1.28290,1.28384,1.28160,1.28177
2022-05-19 11 AM,1.28162,1.28329,1.27996,1.28125,1.28177,1.28348,1.28015,1.28144
2022-05-19 12 PM,1.28124,1.28247,1.28112,1.28182,1.28145,1.28269,1.28129,1.28202
2022-05-19 01 PM,1.28183,1.28188,1.27886,1.27996,1.28201,1.28207,1.27907,1.28020
2022-05-19 02 PM,1.27998,1.28265,1.27820,1.28165,1.28022,1.28283,1.27839,1.28185
2022-05-19 03 PM,1.28163,1.28284,1.27921,1.28277,1.28182,1.28305,1.27938,1.28298
2022-05-19 04 PM,1.28277,1.28277,1.28028,1.28193,1.28296,1.28296,1.28045,1.28212
2022-05-19 05 PM,1.28192,1.28282,1.27933,1.27963,1.28213,1.28304,1.27950,1.27980
2022-05-19 06 PM,1.27962,1.28075,1.27884,1.27972,1.27980,1.28095,1.27904,1.27995
2022-05-19 07 PM,1.27970,1.28133,1.27876,1.28089,1.27992,1.28153,1.27896,1.28108
2022-05-19 08 PM,1.28086,1.28235,1.28085,1.28216,1.28107,1.28262,1.28107,1.28249
2022-05-19 09 PM,1.28213,1.28232,1.28172,1.28220,1.28300,1.28308,1.28230,1.28269
2022-05-19 10 PM,1.28220,1.28230,1.28147,1.28155,1.28281,1.28287,1.28172,1.28177
2022-05-19 11 PM,1.28155,1.28194,1.28138,1.28179,1.28176,1.28218,1.28159,1.28202
2022-05-20,1.28180,1.28288,1.28104,1.28205,1.28202,1.28311,1.28124,1.28227
2022-05-20 01 AM,1.28206,1.28258,1.28063,1.28150,1.28227,1.28282,1.28087,1.28171
2022-05-20 02 AM,1.28150,1.28341,1.28143,1.28263,1.28172,1.28367,1.28164,1.28283
2022-05-20 03 AM,1.28261,1.28329,1.28249,1.28308,1.28282,1.28351,1.28272,1.28329
2022-05-20 04 AM,1.28310,1.28337,1.28096,1.28110,1.28329,1.28359,1.28120,1.28133
2022-05-20 05 AM,1.28110,1.28167,1.27971,1.28025,1.28131,1.28194,1.27995,1.28051
2022-05-20 06 AM,1.28025,1.28069,1.27941,1.27996,1.28052,1.28098,1.27966,1.28017
2022-05-20 07 AM,1.27996,1.28065,1.27870,1.27949,1.28018,1.28086,1.27887,1.27968
2022-05-20 08 AM,1.27949,1.28024,1.27853,1.27874,1.27969,1.28043,1.27873,1.27893
2022-05-20 09 AM,1.27872,1.27913,1.27753,1.27796,1.27892,1.27929,1.27774,1.27815
2022-05-20 10 AM,1.27796,1.27845,1.27761,1.27825,1.27816,1.27864,1.27779,1.27843
2022-05-20 11 AM,1.27823,1.27949,1.27821,1.27930,1.27841,1.27969,1.27840,1.27948
2022-05-20 12 PM,1.27933,1.28014,1.27810,1.27941,1.27951,1.28032,1.27826,1.27958
2022-05-20 01 PM,1.27940,1.28053,1.27878,1.28005,1.27959,1.28074,1.27896,1.28024
2022-05-20 02 PM,1.28008,1.28319,1.27992,1.28274,1.28027,1.28337,1.28010,1.28293
2022-05-20 03 PM,1.28275,1.28447,1.28265,1.28362,1.28293,1.28465,1.28285,1.28381
2022-05-20 04 PM,1.28362,1.28518,1.28319,1.28408,1.28382,1.28535,1.28335,1.28426
2022-05-20 05 PM,1.28410,1.28577,1.28349,1.28445,1.28428,1.28594,1.28369,1.28464
2022-05-20 06 PM,1.28443,1.28674,1.28437,1.28498,1.28463,1.28692,1.28455,1.28515
2022-05-20 07 PM,1.28497,1.28560,1.28271,1.28320,1.28515,1.28579,1.28290,1.28338
2022-05-20 08 PM,1.28318,1.28405,1.28210,1.28341,1.28336,1.28505,1.28298,1.28441
2022-05-22 09 PM,1.28366,1.28413,1.28331,1.28337,1.28566,1.28599,1.28426,1.28447
2022-05-22 10 PM,1.28332,1.28333,1.28159,1.28227,1.28443,1.28443,1.28181,1.28254
2022-05-22 11 PM,1.28229,1.28244,1.28107,1.28145,1.28254,1.28269,1.28131,1.28171
2022-05-23,1.28144,1.28180,1.27990,1.28009,1.28171,1.28204,1.28009,1.28031
2022-05-23 01 AM,1.28008,1.28066,1.27909,1.28049,1.28032,1.28089,1.27931,1.28076
2022-05-23 02 AM,1.28049,1.28115,1.27992,1.28000,1.28073,1.28139,1.28012,1.28016
2022-05-23 03 AM,1.27998,1.28055,1.27914,1.27983,1.28016,1.28074,1.27934,1.28003
2022-05-23 04 AM,1.27984,1.28031,1.27955,1.28009,1.28003,1.28052,1.27978,1.28033
2022-05-23 05 AM,1.28007,1.28053,1.27818,1.27926,1.28030,1.28079,1.27839,1.27951
2022-05-23 06 AM,1.27926,1.27980,1.27824,1.27871,1.27952,1.27999,1.27842,1.27893
2022-05-23 07 AM,1.27871,1.27959,1.27840,1.27871,1.27894,1.27981,1.27863,1.27891
2022-05-23 08 AM,1.27872,1.28045,1.27770,1.27984,1.27891,1.28062,1.27794,1.28000
2022-05-23 09 AM,1.27984,1.28033,1.27804,1.27862,1.28002,1.28052,1.27822,1.27881
2022-05-23 10 AM,1.27860,1.27940,1.27727,1.27727,1.27880,1.27957,1.27746,1.27746
2022-05-23 11 AM,1.27727,1.27907,1.27722,1.27834,1.27745,1.27926,1.27741,1.27849
2022-05-23 12 PM,1.27832,1.27963,1.27790,1.27925,1.27849,1.27982,1.27808,1.27944
2022-05-23 01 PM,1.27926,1.28010,1.27792,1.27873,1.27944,1.28028,1.27814,1.27892
2022-05-23 02 PM,1.27872,1.28030,1.27659,1.27821,1.27889,1.28054,1.27680,1.27837
2022-05-23 03 PM,1.27819,1.27859,1.27707,1.27835,1.27837,1.27879,1.27726,1.27854
2022-05-23 04 PM,1.27838,1.27970,1.27805,1.27926,1.27855,1.27988,1.27823,1.27944
2022-05-23 05 PM,1.27924,1.28073,1.27872,1.27872,1.27942,1.28090,1.27893,1.27893
2022-05-23 06 PM,1.27874,1.27892,1.27713,1.27807,1.27893,1.27910,1.27734,1.27827
2022-05-23 07 PM,1.27804,1.27821,1.27707,1.27748,1.27824,1.27840,1.27730,1.27765
2022-05-23 08 PM,1.27747,1.27750,1.27681,1.27682,1.27763,1.27771,1.27705,1.27705
2022-05-23 09 PM,1.27665,1.27680,1.27623,1.27668,1.27721,1.27769,1.27686,1.27719
2022-05-23 10 PM,1.27666,1.27851,1.27653,1.27843,1.27718,1.27883,1.27710,1.27875
2022-05-23 11 PM,1.27843,1.27933,1.27831,1.27870,1.27873,1.27956,1.27856,1.27894
2022-05-24,1.27869,1.28021,1.27860,1.28002,1.27890,1.28047,1.27882,1.28027
2022-05-24 01 AM,1.28002,1.28043,1.27903,1.27982,1.28026,1.28067,1.27931,1.28010
2022-05-24 02 AM,1.27979,1.28070,1.27973,1.28019,1.28007,1.28093,1.28000,1.28042
2022-05-24 03 AM,1.28020,1.28088,1.28001,1.28014,1.28042,1.28108,1.28020,1.28035
2022-05-24 04 AM,1.28014,1.28122,1.28007,1.28083,1.28034,1.28140,1.28026,1.28104
2022-05-24 05 AM,1.28084,1.28111,1.28011,1.28035,1.28103,1.28129,1.28032,1.28054
2022-05-24 06 AM,1.28031,1.28123,1.27946,1.28005,1.28050,1.28142,1.27965,1.28025
2022-05-24 07 AM,1.28005,1.28005,1.27799,1.27825,1.28024,1.28024,1.27821,1.27842
2022-05-24 08 AM,1.27824,1.28096,1.27781,1.28058,1.27842,1.28113,1.27804,1.28075
2022-05-24 09 AM,1.28057,1.28075,1.27936,1.28013,1.28075,1.28093,1.27954,1.28033
2022-05-24 10 AM,1.28015,1.28023,1.27872,1.27883,1.28033,1.28042,1.27890,1.27902
2022-05-24 11 AM,1.27884,1.27939,1.27814,1.27924,1.27901,1.27959,1.27832,1.27942
2022-05-24 12 PM,1.27921,1.27992,1.27803,1.27890,1.27940,1.28011,1.27824,1.27910
2022-05-24 01 PM,1.27891,1.28088,1.27887,1.28001,1.27910,1.28107,1.27908,1.28018
2022-05-24 02 PM,1.28004,1.28617,1.27975,1.28557,1.28021,1.28640,1.27994,1.28578
2022-05-24 03 PM,1.28556,1.28718,1.28404,1.28414,1.28575,1.28738,1.28424,1.28434
2022-05-24 04 PM,1.28417,1.28461,1.28205,1.28384,1.28436,1.28478,1.28223,1.28399
2022-05-24 05 PM,1.28384,1.28478,1.28189,1.28240,1.28400,1.28496,1.28208,1.28258
2022-05-24 06 PM,1.28239,1.28383,1.28158,1.28340,1.28258,1.28402,1.28178,1.28362
2022-05-24 07 PM,1.28342,1.28354,1.28021,1.28094,1.28362,1.28371,1.28043,1.28117
2022-05-24 08 PM,1.28098,1.28224,1.28084,1.28208,1.28117,1.28244,1.28106,1.28230
2022-05-24 09 PM,1.28149,1.28200,1.28119,1.28180,1.28241,1.28251,1.28190,1.28222
2022-05-24 10 PM,1.28180,1.28231,1.28136,1.28224,1.28222,1.28255,1.28158,1.28244
2022-05-24 11 PM,1.28222,1.28235,1.28141,1.28227,1.28244,1.28257,1.28160,1.28248
2022-05-25,1.28229,1.28311,1.28214,1.28250,1.28249,1.28334,1.28236,1.28271
2022-05-25 01 AM,1.28250,1.28311,1.28211,1.28268,1.28272,1.28330,1.28233,1.28287
2022-05-25 02 AM,1.28266,1.28336,1.28116,1.28257,1.28287,1.28361,1.28136,1.28284
2022-05-25 03 AM,1.28258,1.28272,1.28091,1.28118,1.28284,1.28293,1.28114,1.28141
2022-05-25 04 AM,1.28119,1.28210,1.28107,1.28209,1.28140,1.28230,1.28130,1.28228
2022-05-25 05 AM,1.28209,1.28324,1.28180,1.28293,1.28230,1.28348,1.28200,1.28315
2022-05-25 06 AM,1.28292,1.28400,1.28183,1.28195,1.28313,1.28419,1.28202,1.28213
2022-05-25 07 AM,1.28192,1.28326,1.28184,1.28324,1.28212,1.28345,1.28207,1.28344
2022-05-25 08 AM,1.28325,1.28437,1.28291,1.28413,1.28343,1.28455,1.28311,1.28432
2022-05-25 09 AM,1.28412,1.28480,1.28344,1.28367,1.28432,1.28500,1.28364,1.28387
2022-05-25 10 AM,1.28370,1.28575,1.28309,1.28575,1.28389,1.28594,1.28332,1.28594
2022-05-25 11 AM,1.28576,1.28752,1.28486,1.28678,1.28593,1.28772,1.28503,1.28692
2022-05-25 12 PM,1.28677,1.28843,1.28583,1.28583,1.28692,1.28865,1.28600,1.28600
2022-05-25 01 PM,1.28584,1.28681,1.28327,1.28433,1.28600,1.28699,1.28344,1.28448
2022-05-25 02 PM,1.28432,1.28461,1.28109,1.28320,1.28449,1.28478,1.28128,1.28339
2022-05-25 03 PM,1.28320,1.28451,1.28282,1.28376,1.28338,1.28469,1.28301,1.28396
2022-05-25 04 PM,1.28373,1.28506,1.28316,1.28431,1.28393,1.28528,1.28334,1.28449
2022-05-25 05 PM,1.28430,1.28485,1.28289,1.28319,1.28449,1.28503,1.28310,1.28357
2022-05-25 06 PM,1.28318,1.28494,1.28069,1.28081,1.28355,1.28519,1.28087,1.28099
2022-05-25 07 PM,1.28080,1.28184,1.28015,1.28135,1.28100,1.28204,1.28034,1.28159
2022-05-25 08 PM,1.28136,1.28211,1.28124,1.28160,1.28159,1.28231,1.28153,1.28179
2022-05-25 09 PM,1.28109,1.28152,1.28104,1.28151,1.28209,1.28209,1.28186,1.28194
2022-05-25 10 PM,1.28152,1.28169,1.28054,1.28153,1.28197,1.28199,1.28090,1.28174
2022-05-25 11 PM,1.28151,1.28213,1.28106,1.28191,1.28175,1.28235,1.28132,1.28215
2022-05-26,1.28190,1.28197,1.28004,1.28046,1.28215,1.28222,1.28027,1.28071
2022-05-26 01 AM,1.28045,1.28367,1.28027,1.28353,1.28072,1.28387,1.28053,1.28373
2022-05-26 02 AM,1.28353,1.28353,1.28168,1.28214,1.28374,1.28374,1.28187,1.28235
2022-05-26 03 AM,1.28214,1.28335,1.28211,1.28212,1.28234,1.28357,1.28230,1.28235
2022-05-26 04 AM,1.28212,1.28408,1.28207,1.28379,1.28233,1.28430,1.28227,1.28403
2022-05-26 05 AM,1.28380,1.28481,1.28358,1.28457,1.28402,1.28502,1.28385,1.28474
2022-05-26 06 AM,1.28456,1.28456,1.28266,1.28289,1.28475,1.28475,1.28287,1.28313
2022-05-26 07 AM,1.28291,1.28292,1.28100,1.28104,1.28313,1.28315,1.28120,1.28123
2022-05-26 08 AM,1.28104,1.28316,1.28093,1.28246,1.28122,1.28337,1.28112,1.28264
2022-05-26 09 AM,1.28246,1.28287,1.28156,1.28173,1.28265,1.28306,1.28174,1.28191
2022-05-26 10 AM,1.28171,1.28258,1.28136,1.28223,1.28189,1.28276,1.28154,1.28243
2022-05-26 11 AM,1.28224,1.28229,1.28090,1.28158,1.28242,1.28248,1.28108,1.28178
2022-05-26 12 PM,1.28160,1.28319,1.28143,1.28229,1.28179,1.28384,1.28161,1.28249
2022-05-26 01 PM,1.28227,1.28334,1.27988,1.28062,1.28248,1.28353,1.28008,1.28084
2022-05-26 02 PM,1.28062,1.28095,1.27788,1.27958,1.28083,1.28113,1.27806,1.27977
2022-05-26 03 PM,1.27958,1.28006,1.27764,1.27893,1.27976,1.28023,1.27783,1.27912
2022-05-26 04 PM,1.27894,1.27899,1.27722,1.27877,1.27910,1.27916,1.27737,1.27894
2022-05-26 05 PM,1.27877,1.27878,1.27758,1.27806,1.27893,1.27895,1.27778,1.27826
2022-05-26 06 PM,1.27808,1.27826,1.27700,1.27706,1.27825,1.27845,1.27719,1.27725
2022-05-26 07 PM,1.27709,1.27797,1.27702,1.27772,1.27728,1.27811,1.27721,1.27792
2022-05-26 08 PM,1.27770,1.27781,1.27675,1.27702,1.27792,1.27800,1.27696,1.27726
2022-05-26 09 PM,1.27678,1.27736,1.27665,1.27705,1.27778,1.27808,1.27746,1.27782
2022-05-26 10 PM,1.27713,1.27813,1.27683,1.27808,1.27784,1.27838,1.27708,1.27828
2022-05-26 11 PM,1.27807,1.27829,1.27705,1.27743,1.27828,1.27850,1.27726,1.27764
2022-05-27,1.27743,1.27821,1.27673,1.27747,1.27763,1.27843,1.27691,1.27766
2022-05-27 01 AM,1.27748,1.27772,1.27487,1.27524,1.27765,1.27794,1.27508,1.27545
2022-05-27 02 AM,1.27523,1.27602,1.27520,1.27542,1.27546,1.27623,1.27538,1.27563
2022-05-27 03 AM,1.27541,1.27575,1.27464,1.27553,1.27564,1.27592,1.27485,1.27568
2022-05-27 04 AM,1.27553,1.27561,1.27459,1.27465,1.27569,1.27579,1.27479,1.27482
2022-05-27 05 AM,1.27464,1.27587,1.27440,1.27523,1.27483,1.27609,1.27461,1.27542
2022-05-27 06 AM,1.27524,1.27621,1.27491,1.27582,1.27541,1.27641,1.27516,1.27599
2022-05-27 07 AM,1.27582,1.27603,1.27433,1.27433,1.27600,1.27621,1.27453,1.27453
2022-05-27 08 AM,1.27433,1.27518,1.27373,1.27391,1.27451,1.27535,1.27394,1.27412
2022-05-27 09 AM,1.27391,1.27465,1.27310,1.27328,1.27410,1.27484,1.27329,1.27347
2022-05-27 10 AM,1.27328,1.27522,1.27323,1.27449,1.27346,1.27540,1.27341,1.27473
2022-05-27 11 AM,1.27447,1.27519,1.27412,1.27433,1.27472,1.27538,1.27432,1.27453
2022-05-27 12 PM,1.27434,1.27477,1.27268,1.27332,1.27453,1.27497,1.27291,1.27348
2022-05-27 01 PM,1.27332,1.27452,1.27281,1.27398,1.27350,1.27471,1.27304,1.27418
2022-05-27 02 PM,1.27398,1.27585,1.27329,1.27574,1.27417,1.27603,1.27347,1.27590
2022-05-27 03 PM,1.27574,1.27650,1.27387,1.27395,1.27591,1.27666,1.27409,1.27412
2022-05-27 04 PM,1.27396,1.27465,1.27354,1.27459,1.27414,1.27485,1.27371,1.27477
2022-05-27 05 PM,1.27457,1.27482,1.27383,1.27387,1.27478,1.27501,1.27403,1.27407
2022-05-27 06 PM,1.27387,1.27401,1.27221,1.27230,1.27406,1.27420,1.27236,1.27250
2022-05-27 07 PM,1.27231,1.27285,1.27167,1.27209,1.27250,1.27303,1.27186,1.27229
2022-05-27 08 PM,1.27210,1.27271,1.27168,1.27176,1.27231,1.27305,1.27190,1.27215
2022-05-29 09 PM,1.27199,1.27258,1.27158,1.27184,1.27399,1.27399,1.27311,1.27333
2022-05-29 10 PM,1.27192,1.27269,1.27164,1.27246,1.27327,1.27336,1.27222,1.27271
2022-05-29 11 PM,1.27244,1.27264,1.27181,1.27246,1.27272,1.27291,1.27205,1.27272
2022-05-30,1.27249,1.27258,1.27149,1.27167,1.27275,1.27280,1.27174,1.27187
2022-05-30 01 AM,1.27169,1.27207,1.27046,1.27070,1.27187,1.27227,1.27067,1.27092
2022-05-30 02 AM,1.27072,1.27130,1.27006,1.27084,1.27092,1.27151,1.27022,1.27104
2022-05-30 03 AM,1.27085,1.27130,1.27002,1.27050,1.27104,1.27147,1.27021,1.27067
2022-05-30 04 AM,1.27052,1.27092,1.27000,1.27016,1.27069,1.27112,1.27020,1.27035
2022-05-30 05 AM,1.27015,1.27035,1.26947,1.26988,1.27035,1.27055,1.26971,1.27011
2022-05-30 06 AM,1.26989,1.27038,1.26892,1.27027,1.27011,1.27056,1.26916,1.27045
2022-05-30 07 AM,1.27027,1.27073,1.26920,1.26973,1.27047,1.27091,1.26938,1.26991
2022-05-30 08 AM,1.26974,1.26994,1.26874,1.26917,1.26991,1.27013,1.26894,1.26936
2022-05-30 09 AM,1.26918,1.26924,1.26794,1.26816,1.26936,1.26944,1.26810,1.26837
2022-05-30 10 AM,1.26816,1.26930,1.26812,1.26843,1.26834,1.26951,1.26830,1.26862
2022-05-30 11 AM,1.26843,1.26915,1.26817,1.26821,1.26860,1.26933,1.26833,1.26842
2022-05-30 12 PM,1.26820,1.26852,1.26714,1.26789,1.26842,1.26869,1.26732,1.26806
2022-05-30 01 PM,1.26788,1.26789,1.26693,1.26693,1.26806,1.26806,1.26708,1.26712
2022-05-30 02 PM,1.26694,1.26724,1.26535,1.26546,1.26712,1.26741,1.26552,1.26567
2022-05-30 03 PM,1.26546,1.26614,1.26495,1.26572,1.26566,1.26630,1.26514,1.26590
2022-05-30 04 PM,1.26570,1.26576,1.26498,1.26522,1.26590,1.26594,1.26516,1.26541
2022-05-30 05 PM,1.26521,1.26546,1.26507,1.26541,1.26538,1.26567,1.26527,1.26564
2022-05-30 06 PM,1.26541,1.26588,1.26536,1.26570,1.26563,1.26611,1.26560,1.26590
2022-05-30 07 PM,1.26572,1.26618,1.26571,1.26577,1.26590,1.26640,1.26590,1.26597
2022-05-30 08 PM,1.26579,1.26585,1.26513,1.26533,1.26596,1.26606,1.26543,1.26561
2022-05-30 09 PM,1.26543,1.26569,1.26472,1.26548,1.26601,1.26682,1.26583,1.26596
2022-05-30 10 PM,1.26548,1.26593,1.26536,1.26584,1.26597,1.26614,1.26563,1.26606
2022-05-30 11 PM,1.26583,1.26594,1.26539,1.26565,1.26606,1.26615,1.26561,1.26588
2022-05-31,1.26563,1.26797,1.26515,1.26759,1.26588,1.26823,1.26536,1.26781
2022-05-31 01 AM,1.26759,1.26841,1.26639,1.26690,1.26780,1.26865,1.26664,1.26712
2022-05-31 02 AM,1.26691,1.26830,1.26601,1.26734,1.26712,1.26854,1.26622,1.26753
2022-05-31 03 AM,1.26734,1.26814,1.26706,1.26725,1.26755,1.26835,1.26726,1.26746
2022-05-31 04 AM,1.26725,1.26776,1.26689,1.26692,1.26745,1.26796,1.26707,1.26707
2022-05-31 05 AM,1.26692,1.26706,1.26619,1.26659,1.26708,1.26724,1.26639,1.26679
2022-05-31 06 AM,1.26659,1.26710,1.26538,1.26665,1.26681,1.26730,1.26558,1.26687
