time,AUD_USD,EUR_GBP,EUR_USD,GBP_USD,USD_CAD,USD_CHF,USD_JPY,year
2018-10-18 03:00:00,0.7131,0.87792,1.14997,1.30981,1.30388,0.99455,112.505,2018
2018-10-18 04:00:00,0.71307,0.8778,1.14992,1.30988,1.30371,0.99473,112.53,2018
2018-10-18 05:00:00,0.71302,0.87791,1.14992,1.30976,1.30382,0.99473,112.503,2018
2018-10-18 06:00:00,0.71234,0.87773,1.14907,1.30898,1.30462,0.99513,112.475,2018
2018-10-18 07:00:00,0.71178,0.87759,1.14877,1.3089,1.30501,0.99527,112.486,2018
2018-10-18 08:00:00,0.71299,0.87793,1.15153,1.31141,1.30323,0.99286,112.613,2018
2018-10-18 09:00:00,0.71396,0.87856,1.15168,1.31078,1.30305,0.99358,112.553,2018
2018-10-18 10:00:00,0.71455,0.8781,1.15256,1.31255,1.30351,0.99274,112.527,2018
2018-10-18 11:00:00,0.71472,0.87731,1.15176,1.31279,1.30353,0.99235,112.452,2018
2018-10-18 12:00:00,0.71427,0.87838,1.15142,1.31078,1.30458,0.99379,112.467,2018
2018-10-18 13:00:00,0.71346,0.87763,1.15006,1.31029,1.30439,0.99639,112.527,2018
2018-10-18 14:00:00,0.71278,0.87751,1.1491,1.3093,1.30402,0.99555,112.553,2018
2018-10-18 15:00:00,0.71322,0.87868,1.14896,1.30738,1.30285,0.99544,112.494,2018
2018-10-18 16:00:00,0.71161,0.87996,1.14927,1.30594,1.30584,0.99404,112.127,2018
2018-10-18 17:00:00,0.71129,0.87947,1.14703,1.3042,1.30596,0.99453,112.16,2018
2018-10-18 18:00:00,0.70997,0.8801,1.14595,1.30193,1.30815,0.99562,112.04,2018
2018-10-18 19:00:00,0.71046,0.87957,1.14641,1.30324,1.30781,0.99544,112.179,2018
2018-10-18 20:00:00,0.70996,0.87963,1.1453,1.30197,1.30756,0.99586,112.214,2018
2018-10-18 21:00:00,0.70945,0.87917,1.14521,1.30167,1.30821,0.99533,112.152,2018
2018-10-18 22:00:00,0.70987,0.8793,1.14534,1.30192,1.30771,0.99509,112.178,2018
2018-10-18 23:00:00,0.70981,0.87961,1.14545,1.30209,1.30789,0.99567,112.19,2018
2018-10-19 00:00:00,0.70956,0.87977,1.14533,1.3018,1.30777,0.99575,112.191,2018
2018-10-19 01:00:00,0.70993,0.87973,1.1457,1.30217,1.30714,0.99692,112.311,2018
2018-10-19 02:00:00,0.71024,0.87972,1.14578,1.30238,1.3063,0.99683,112.37,2018
2018-10-19 03:00:00,0.71075,0.87983,1.14592,1.30232,1.30624,0.9968,112.404,2018
2018-10-19 04:00:00,0.71088,0.87975,1.14563,1.30213,1.30641,0.99607,112.377,2018
2018-10-19 05:00:00,0.71082,0.87999,1.1458,1.302,1.30646,0.99613,112.349,2018
2018-10-19 06:00:00,0.71138,0.87984,1.14614,1.30253,1.30581,0.99633,112.45,2018
2018-10-19 07:00:00,0.71169,0.87899,1.14591,1.30356,1.30533,0.99584,112.421,2018
2018-10-19 08:00:00,0.7109,0.87898,1.14463,1.30204,1.30554,0.99699,112.431,2018
2018-10-19 09:00:00,0.71105,0.87825,1.14475,1.30335,1.30506,0.99609,112.426,2018
2018-10-19 10:00:00,0.7116,0.87958,1.14591,1.30278,1.30485,0.99521,112.359,2018
2018-10-19 11:00:00,0.71236,0.87945,1.14611,1.30305,1.3044,0.99597,112.362,2018
2018-10-19 12:00:00,0.71361,0.88014,1.1466,1.30267,1.30358,0.99584,112.478,2018
2018-10-19 13:00:00,0.71392,0.8802,1.14644,1.30231,1.30985,0.99633,112.444,2018
2018-10-19 14:00:00,0.71469,0.88013,1.1489,1.30525,1.30871,0.99554,112.56,2018
2018-10-19 15:00:00,0.71336,0.88122,1.14958,1.30448,1.31053,0.99665,112.485,2018
2018-10-19 16:00:00,0.71313,0.8826,1.1512,1.30419,1.31022,0.99692,112.515,2018
2018-10-19 17:00:00,0.71254,0.88137,1.15191,1.30686,1.31128,0.99661,112.442,2018
2018-10-19 18:00:00,0.71222,0.88086,1.15106,1.30659,1.31095,0.99732,112.509,2018
2018-10-19 19:00:00,0.71173,0.88082,1.1509,1.30653,1.31162,0.99701,112.589,2018
2018-10-19 20:00:00,0.71175,0.88085,1.15066,1.30615,1.31094,0.99719,112.544,2018
2018-10-21 21:00:00,0.71122,0.88036,1.15141,1.30722,1.30873,0.99541,112.585,2018
2018-10-21 22:00:00,0.71227,0.88055,1.15138,1.30655,1.31036,0.99467,112.506,2018
2018-10-21 23:00:00,0.71122,0.88098,1.15112,1.3065,1.31068,0.99645,112.458,2018
2018-10-22 00:00:00,0.71124,0.88085,1.15101,1.30653,1.31039,0.9963,112.453,2018
2018-10-22 01:00:00,0.70945,0.88096,1.15022,1.3056,1.31076,0.99673,112.433,2018
2018-10-22 02:00:00,0.71028,0.88115,1.1506,1.3056,1.31061,0.99656,112.516,2018
2018-10-22 03:00:00,0.71089,0.88063,1.15068,1.3065,1.31015,0.99686,112.609,2018
2018-10-22 04:00:00,0.71153,0.88073,1.15144,1.30719,1.30896,0.99604,112.614,2018
2018-10-22 05:00:00,0.71055,0.88082,1.15099,1.30662,1.30951,0.99648,112.598,2018
2018-10-22 06:00:00,0.71071,0.88103,1.15127,1.30656,1.30919,0.99675,112.659,2018
2018-10-22 07:00:00,0.71192,0.88212,1.15428,1.30839,1.30904,0.99592,112.73,2018
2018-10-22 08:00:00,0.71093,0.8818,1.15308,1.30754,1.30833,0.99452,112.75,2018
2018-10-22 09:00:00,0.71078,0.8823,1.1515,1.30496,1.30832,0.99691,112.762,2018
2018-10-22 10:00:00,0.70998,0.88281,1.15026,1.30279,1.309,0.99759,112.828,2018
2018-10-22 11:00:00,0.71005,0.88272,1.15019,1.30287,1.30885,0.99726,112.861,2018
2018-10-22 12:00:00,0.71046,0.88375,1.14951,1.30046,1.30872,0.99704,112.799,2018
2018-10-22 13:00:00,0.71016,0.88524,1.14856,1.29717,1.30991,0.99662,112.74,2018
2018-10-22 14:00:00,0.70981,0.88493,1.14792,1.29707,1.31067,0.99592,112.67,2018
2018-10-22 15:00:00,0.70894,0.88402,1.14699,1.29725,1.30968,0.99668,112.863,2018
2018-10-22 16:00:00,0.70843,0.88378,1.14662,1.29725,1.3105,0.99626,112.798,2018
2018-10-22 17:00:00,0.70826,0.88416,1.1468,1.29693,1.31164,0.99669,112.692,2018
2018-10-22 18:00:00,0.70845,0.88412,1.14711,1.29729,1.31076,0.99551,112.738,2018
2018-10-22 19:00:00,0.70823,0.88386,1.14657,1.29714,1.31027,0.99599,112.799,2018
2018-10-22 20:00:00,0.70824,0.88415,1.14642,1.29655,1.31024,0.99609,112.81,2018
2018-10-22 21:00:00,0.70803,0.88402,1.14631,1.29628,1.31004,0.99523,112.806,2018
2018-10-22 22:00:00,0.70805,0.88392,1.14632,1.2962,1.31003,0.99606,112.809,2018
2018-10-22 23:00:00,0.70779,0.88402,1.14644,1.29662,1.30986,0.99604,112.822,2018
2018-10-23 00:00:00,0.70715,0.88415,1.14638,1.29639,1.30978,0.99601,112.754,2018
2018-10-23 01:00:00,0.70663,0.88388,1.14598,1.29643,1.31014,0.99629,112.731,2018
2018-10-23 02:00:00,0.70682,0.88383,1.14628,1.29672,1.30883,0.99625,112.645,2018
2018-10-23 03:00:00,0.70702,0.88375,1.14609,1.29673,1.30933,0.99672,112.588,2018
2018-10-23 04:00:00,0.70652,0.88347,1.14543,1.29626,1.30943,0.9964,112.573,2018
2018-10-23 05:00:00,0.70607,0.88387,1.1455,1.29574,1.30966,0.99625,112.539,2018
2018-10-23 06:00:00,0.70636,0.88351,1.14535,1.29613,1.31,0.99629,112.49,2018
2018-10-23 07:00:00,0.7071,0.88373,1.14652,1.29721,1.30932,0.99567,112.36,2018
2018-10-23 08:00:00,0.70846,0.88291,1.14673,1.29858,1.30862,0.99519,112.316,2018
2018-10-23 09:00:00,0.70783,0.88253,1.14658,1.29917,1.3096,0.99507,112.231,2018
2018-10-23 10:00:00,0.70843,0.88364,1.14832,1.29947,1.30962,0.99407,112.295,2018
2018-10-23 11:00:00,0.70751,0.8832,1.14677,1.29839,1.31006,0.99586,112.33,2018
2018-10-23 12:00:00,0.70645,0.88108,1.14789,1.30268,1.31054,0.99524,112.267,2018
2018-10-23 13:00:00,0.70636,0.88099,1.14654,1.3012,1.31128,0.99587,112.159,2018
2018-10-23 14:00:00,0.70681,0.88213,1.14661,1.29973,1.31036,0.99465,112.041,2018
2018-10-23 15:00:00,0.70564,0.88316,1.14589,1.29735,1.31078,0.99517,112.088,2018
2018-10-23 16:00:00,0.7072,0.88428,1.14818,1.29793,1.31007,0.9942,112.105,2018
2018-10-23 17:00:00,0.70796,0.88348,1.14816,1.29949,1.30908,0.99475,112.205,2018
2018-10-23 18:00:00,0.70797,0.88322,1.14751,1.29911,1.31017,0.9941,112.194,2018
2018-10-23 19:00:00,0.70838,0.88302,1.14679,1.29854,1.30846,0.99568,112.46,2018
2018-10-23 20:00:00,0.70887,0.88352,1.14703,1.29823,1.3085,0.99506,112.363,2018
2018-10-23 21:00:00,0.70846,0.88243,1.14704,1.29838,1.3084,0.99473,112.4,2018
2018-10-23 22:00:00,0.70828,0.88332,1.14708,1.29784,1.3085,0.99445,112.41,2018
2018-10-23 23:00:00,0.70803,0.88338,1.14688,1.2981,1.30846,0.99439,112.378,2018
2018-10-24 00:00:00,0.70912,0.88365,1.14702,1.29782,1.30814,0.99478,112.446,2018
2018-10-24 01:00:00,0.70915,0.88331,1.14675,1.298,1.30794,0.99538,112.438,2018
2018-10-24 02:00:00,0.70888,0.88333,1.14628,1.2975,1.30838,0.99553,112.51,2018
2018-10-24 03:00:00,0.70918,0.88315,1.14634,1.29796,1.30828,0.99504,112.53,2018
2018-10-24 04:00:00,0.71026,0.88329,1.14699,1.29844,1.30713,0.99519,112.573,2018
2018-10-24 05:00:00,0.71032,0.88306,1.14679,1.29849,1.30755,0.99493,112.628,2018
2018-10-24 06:00:00,0.71005,0.88338,1.14641,1.29752,1.30777,0.99529,112.545,2018
2018-10-24 07:00:00,0.70979,0.88323,1.14588,1.29724,1.30834,0.99484,112.467,2018
2018-10-24 08:00:00,0.70872,0.88263,1.14288,1.29457,1.30811,0.99652,112.499,2018
2018-10-24 09:00:00,0.70812,0.88259,1.14157,1.29332,1.30972,0.99716,112.485,2018
2018-10-24 10:00:00,0.70908,0.88327,1.14161,1.29234,1.30915,0.99684,112.617,2018
2018-10-24 11:00:00,0.70927,0.88327,1.14127,1.29193,1.30939,0.99666,112.627,2018
2018-10-24 12:00:00,0.70946,0.88249,1.13924,1.29078,1.30857,0.99795,112.72,2018
2018-10-24 13:00:00,0.70892,0.88249,1.14044,1.2921,1.3096,0.99785,112.656,2018
2018-10-24 14:00:00,0.70736,0.88167,1.13939,1.29195,1.308,0.99845,112.598,2018
2018-10-24 15:00:00,0.70766,0.88261,1.13954,1.29092,1.30087,0.99768,112.531,2018
2018-10-24 16:00:00,0.70711,0.88304,1.13887,1.2896,1.29939,0.99814,112.582,2018
2018-10-24 17:00:00,0.70678,0.88424,1.1393,1.2883,1.29893,0.99765,112.546,2018
2018-10-24 18:00:00,0.70648,0.88433,1.13884,1.28762,1.30021,0.9971,112.381,2018
2018-10-24 19:00:00,0.70637,0.88401,1.1387,1.288,1.30151,0.99716,112.425,2018
2018-10-24 20:00:00,0.70622,0.88458,1.13978,1.28841,1.30471,0.99686,112.135,2018
2018-10-24 21:00:00,0.70561,0.88392,1.13912,1.28793,1.30536,0.99756,112.213,2018
2018-10-24 22:00:00,0.70634,0.88425,1.13954,1.28776,1.30405,0.99689,112.129,2018
2018-10-24 23:00:00,0.7064,0.8844,1.13986,1.28861,1.30429,0.99695,112.083,2018
2018-10-25 00:00:00,0.7063,0.88462,1.13983,1.28842,1.30465,0.99679,111.996,2018
2018-10-25 01:00:00,0.70699,0.88483,1.14058,1.28886,1.30292,0.99664,111.946,2018
2018-10-25 02:00:00,0.7074,0.88496,1.14084,1.28908,1.30263,0.996,112.016,2018
2018-10-25 03:00:00,0.70784,0.88518,1.14096,1.28884,1.30237,0.99605,112.11,2018
2018-10-25 04:00:00,0.70818,0.88522,1.14109,1.28887,1.30187,0.99598,112.079,2018
2018-10-25 05:00:00,0.70769,0.8853,1.14114,1.28882,1.30189,0.9963,112.083,2018
2018-10-25 06:00:00,0.7073,0.88487,1.14121,1.28941,1.30301,0.99568,111.94,2018
2018-10-25 07:00:00,0.70667,0.88387,1.1411,1.29084,1.30287,0.99629,112.107,2018
2018-10-25 08:00:00,0.70626,0.88349,1.13996,1.29011,1.30284,0.99826,112.298,2018
2018-10-25 09:00:00,0.7071,0.88404,1.14095,1.29042,1.30283,0.99779,112.272,2018
2018-10-25 10:00:00,0.70793,0.88419,1.14084,1.29023,1.30173,0.99836,112.331,2018
2018-10-25 11:00:00,0.70801,0.88434,1.14046,1.28963,1.30275,0.99908,112.278,2018
2018-10-25 12:00:00,0.70909,0.88488,1.14108,1.28946,1.3054,0.99917,112.329,2018
2018-10-25 13:00:00,0.70959,0.88578,1.14299,1.29019,1.30582,0.99829,112.312,2018
2018-10-25 14:00:00,0.70849,0.88597,1.13802,1.28428,1.30729,1.00113,112.474,2018
2018-10-25 15:00:00,0.70761,0.88786,1.13789,1.28142,1.30888,1.00124,112.52,2018
2018-10-25 16:00:00,0.70834,0.88666,1.13726,1.28255,1.30671,1.00083,112.538,2018
2018-10-25 17:00:00,0.70774,0.8868,1.13714,1.28216,1.30814,1.00007,112.599,2018
2018-10-25 18:00:00,0.70744,0.88624,1.136,1.28158,1.30766,1.00078,112.606,2018
2018-10-25 19:00:00,0.7084,0.88589,1.13618,1.2825,1.30743,1.00007,112.592,2018
2018-10-25 20:00:00,0.7082,0.88709,1.13704,1.28158,1.30659,0.99962,112.532,2018
2018-10-25 21:00:00,0.7078,0.88662,1.13714,1.28128,1.30651,0.99936,112.395,2018
2018-10-25 22:00:00,0.70746,0.88688,1.1373,1.28127,1.30677,0.99945,112.374,2018
2018-10-25 23:00:00,0.70789,0.88698,1.13734,1.28205,1.3069,0.9996,112.395,2018
2018-10-26 00:00:00,0.70808,0.88716,1.13744,1.28202,1.30701,0.9997,112.352,2018
2018-10-26 01:00:00,0.707,0.88664,1.13669,1.2819,1.30879,1.00058,112.403,2018
2018-10-26 02:00:00,0.70724,0.88683,1.13704,1.28198,1.30882,1.00025,112.397,2018
2018-10-26 03:00:00,0.70602,0.88674,1.13686,1.282,1.3093,0.99976,112.239,2018
2018-10-26 04:00:00,0.70313,0.88693,1.13644,1.28117,1.31131,0.99982,112.168,2018
2018-10-26 05:00:00,0.70313,0.8867,1.13674,1.28188,1.31073,1.00007,112.214,2018
2018-10-26 06:00:00,0.70304,0.8868,1.13636,1.28129,1.31149,1.00011,112.149,2018
2018-10-26 07:00:00,0.70352,0.88765,1.13681,1.28054,1.31307,0.99952,112.227,2018
2018-10-26 08:00:00,0.7035,0.88797,1.13754,1.28095,1.31377,0.99935,112.008,2018
2018-10-26 09:00:00,0.70336,0.88736,1.13787,1.28224,1.31366,1.00015,111.996,2018
2018-10-26 10:00:00,0.70251,0.88675,1.13553,1.28044,1.31499,1.00071,111.916,2018
2018-10-26 11:00:00,0.70351,0.88712,1.13486,1.27908,1.31405,1.00073,111.934,2018
2018-10-26 12:00:00,0.70283,0.88696,1.13368,1.27812,1.31454,1.00224,112.009,2018
2018-10-26 13:00:00,0.70414,0.88629,1.13438,1.27983,1.31472,1.00236,112.13,2018
2018-10-26 14:00:00,0.70484,0.88677,1.13582,1.28057,1.31415,1.00065,111.738,2018
2018-10-26 15:00:00,0.70703,0.88685,1.13701,1.28201,1.31176,0.99769,111.389,2018
2018-10-26 16:00:00,0.70856,0.88782,1.1387,1.28243,1.31007,0.99797,111.641,2018
2018-10-26 17:00:00,0.70902,0.88806,1.13954,1.28306,1.30849,0.99838,111.949,2018
2018-10-26 18:00:00,0.70914,0.88805,1.13947,1.28287,1.30836,0.99821,111.999,2018
2018-10-26 19:00:00,0.70929,0.88926,1.14105,1.28306,1.30897,0.99693,111.841,2018
2018-10-26 20:00:00,0.70934,0.88898,1.14073,1.28312,1.30842,0.99728,111.78,2018
2018-10-28 21:00:00,0.70931,0.88794,1.13904,1.2822,1.30908,0.99653,111.855,2018
2018-10-28 22:00:00,0.70872,0.88823,1.1396,1.28243,1.30957,0.99718,111.88,2018
2018-10-28 23:00:00,0.70978,0.88841,1.14022,1.28316,1.3095,0.99688,111.861,2018
2018-10-29 00:00:00,0.70963,0.88829,1.13976,1.283,1.30969,0.99765,111.914,2018
2018-10-29 01:00:00,0.70857,0.88782,1.13892,1.28265,1.31028,0.99784,111.943,2018
2018-10-29 02:00:00,0.70879,0.88783,1.13905,1.28279,1.31026,0.99815,111.817,2018
2018-10-29 03:00:00,0.70933,0.88785,1.13919,1.28294,1.31026,0.99842,111.862,2018
2018-10-29 04:00:00,0.70991,0.88757,1.13941,1.28348,1.30985,0.99772,111.888,2018
2018-10-29 05:00:00,0.70966,0.88762,1.13914,1.28317,1.31032,0.99814,111.965,2018
2018-10-29 06:00:00,0.70992,0.88783,1.13954,1.28337,1.31081,0.99804,111.948,2018
2018-10-29 07:00:00,0.70908,0.88769,1.13916,1.28307,1.31113,0.99835,111.944,2018
2018-10-29 08:00:00,0.71054,0.88902,1.14082,1.28302,1.30975,0.99791,111.924,2018
2018-10-29 09:00:00,0.70916,0.88836,1.13815,1.28094,1.3102,0.99947,111.943,2018
2018-10-29 10:00:00,0.70961,0.88743,1.13793,1.28206,1.30926,1.00003,112.162,2018
2018-10-29 11:00:00,0.70927,0.88775,1.13946,1.28347,1.30885,0.99973,112.214,2018
2018-10-29 12:00:00,0.70864,0.8881,1.13942,1.2828,1.30957,0.99953,112.369,2018
2018-10-29 13:00:00,0.70879,0.88786,1.13849,1.28222,1.31042,1.00007,112.339,2018
2018-10-29 14:00:00,0.70745,0.88694,1.13703,1.28183,1.31158,1.00037,112.502,2018
2018-10-29 15:00:00,0.70788,0.88835,1.13842,1.28129,1.31195,0.99993,112.464,2018
2018-10-29 16:00:00,0.70732,0.88932,1.1389,1.28052,1.31279,1.00057,112.484,2018
2018-10-29 17:00:00,0.70634,0.88908,1.13783,1.27967,1.31283,1.00189,112.488,2018
2018-10-29 18:00:00,0.7066,0.88936,1.13874,1.28037,1.31198,1.00134,112.452,2018
2018-10-29 19:00:00,0.70598,0.88939,1.13897,1.28049,1.3126,1.00118,112.362,2018
2018-10-29 20:00:00,0.70593,0.8892,1.13842,1.28018,1.31339,1.00174,112.378,2018
2018-10-29 21:00:00,0.70518,0.88826,1.13719,1.27934,1.31308,1.00134,112.346,2018
2018-10-29 22:00:00,0.70603,0.88834,1.13719,1.27931,1.31299,1.00166,112.351,2018
2018-10-29 23:00:00,0.70566,0.88829,1.13717,1.27969,1.31319,1.00165,112.337,2018
2018-10-30 00:00:00,0.70613,0.88847,1.13749,1.28015,1.31296,1.00169,112.318,2018
2018-10-30 01:00:00,0.7068,0.88841,1.13759,1.28031,1.31189,1.00187,112.492,2018
2018-10-30 02:00:00,0.70717,0.88829,1.13747,1.28043,1.31166,1.00198,112.626,2018
2018-10-30 03:00:00,0.7087,0.88837,1.13815,1.28088,1.31064,1.00187,112.646,2018
2018-10-30 04:00:00,0.70874,0.88841,1.13808,1.28098,1.31077,1.00195,112.656,2018
2018-10-30 05:00:00,0.70903,0.88854,1.13801,1.28053,1.31122,1.00198,112.702,2018
2018-10-30 06:00:00,0.70885,0.88886,1.13779,1.27985,1.31161,1.00161,112.677,2018
2018-10-30 07:00:00,0.70919,0.88891,1.13732,1.2794,1.31131,1.00151,112.723,2018
2018-10-30 08:00:00,0.70885,0.88945,1.13626,1.27744,1.31065,1.00295,112.799,2018
2018-10-30 09:00:00,0.70892,0.89007,1.13769,1.27811,1.31123,1.00272,112.832,2018
2018-10-30 10:00:00,0.70861,0.89005,1.13644,1.27642,1.31239,1.002,112.802,2018
2018-10-30 11:00:00,0.70869,0.89085,1.13568,1.27466,1.31218,1.00249,112.824,2018
2018-10-30 12:00:00,0.7094,0.89062,1.1346,1.27378,1.31249,1.00269,112.929,2018
2018-10-30 13:00:00,0.70946,0.89111,1.13699,1.27568,1.31345,1.0012,112.871,2018
2018-10-30 14:00:00,0.71159,0.89063,1.13734,1.27666,1.31159,1.00273,112.871,2018
2018-10-30 15:00:00,0.71089,0.89247,1.13726,1.27413,1.31352,1.00301,112.72,2018
2018-10-30 16:00:00,0.71112,0.89258,1.13636,1.27291,1.31332,1.00457,112.749,2018
2018-10-30 17:00:00,0.71087,0.8938,1.13521,1.2699,1.31416,1.00443,112.831,2018
2018-10-30 18:00:00,0.70991,0.89274,1.13473,1.27097,1.314,1.00461,112.866,2018
2018-10-30 19:00:00,0.71029,0.89289,1.13413,1.26994,1.31327,1.00516,112.96,2018
2018-10-30 20:00:00,0.71064,0.8926,1.13445,1.27082,1.31217,1.00489,112.962,2018
2018-10-30 21:00:00,0.71017,0.89229,1.13421,1.26982,1.31028,1.00513,113.133,2018
2018-10-30 22:00:00,0.71036,0.89225,1.13426,1.27069,1.31094,1.00518,113.084,2018
2018-10-30 23:00:00,0.70978,0.89264,1.13423,1.27053,1.3117,1.00519,113.078,2018
2018-10-31 00:00:00,0.70974,0.89273,1.13445,1.27066,1.31149,1.00518,113.063,2018
2018-10-31 01:00:00,0.70849,0.89256,1.13417,1.27046,1.31139,1.0054,113.227,2018
2018-10-31 02:00:00,0.70856,0.89263,1.13449,1.27069,1.31188,1.0053,113.221,2018
2018-10-31 03:00:00,0.70806,0.89277,1.13429,1.27035,1.31206,1.00525,113.135,2018
2018-10-31 04:00:00,0.70848,0.89254,1.13399,1.27035,1.31248,1.00532,113.229,2018
2018-10-31 05:00:00,0.70847,0.89243,1.13416,1.27079,1.31286,1.00509,113.226,2018
2018-10-31 06:00:00,0.70905,0.89225,1.13413,1.27101,1.31277,1.00498,113.266,2018
2018-10-31 07:00:00,0.70964,0.89177,1.13439,1.27183,1.31249,1.00501,113.166,2018
2018-10-31 08:00:00,0.70824,0.89154,1.13459,1.27242,1.31253,1.00517,113.191,2018
2018-10-31 09:00:00,0.70878,0.8907,1.13533,1.2746,1.31196,1.00374,113.109,2018
2018-10-31 10:00:00,0.70771,0.8901,1.13366,1.27335,1.31354,1.00567,113.129,2018
2018-10-31 11:00:00,0.7094,0.88978,1.1338,1.27414,1.31327,1.00576,113.124,2018
2018-10-31 12:00:00,0.71046,0.88824,1.13429,1.27691,1.31318,1.00523,113.09,2018
2018-10-31 13:00:00,0.70865,0.88832,1.13215,1.27433,1.31315,1.00681,113.228,2018
2018-10-31 14:00:00,0.70849,0.88711,1.13187,1.27589,1.31281,1.00637,113.36,2018
2018-10-31 15:00:00,0.70866,0.88649,1.13199,1.27688,1.31342,1.0055,113.165,2018
2018-10-31 16:00:00,0.70892,0.88666,1.13309,1.27775,1.31279,1.00564,112.858,2018
2018-10-31 17:00:00,0.70779,0.88685,1.13133,1.27555,1.31486,1.00805,112.919,2018
2018-10-31 18:00:00,0.70721,0.88639,1.13058,1.2753,1.31563,1.00909,113.047,2018
2018-10-31 19:00:00,0.70742,0.8858,1.13135,1.27705,1.31687,1.00828,113.053,2018
2018-10-31 20:00:00,0.70803,0.8862,1.13266,1.27802,1.31626,1.00699,112.823,2018
2018-10-31 21:00:00,0.70725,0.88714,1.13089,1.27647,1.31538,1.00844,112.913,2018
2018-10-31 22:00:00,0.70754,0.88533,1.13126,1.27655,1.31588,1.00748,112.922,2018
2018-10-31 23:00:00,0.70788,0.88599,1.13162,1.27705,1.31591,1.00793,112.928,2018
2018-11-01 00:00:00,0.70824,0.88616,1.13135,1.2766,1.3158,1.00797,112.851,2018
2018-11-01 01:00:00,0.71051,0.88186,1.13277,1.28427,1.3155,1.00746,112.78,2018
2018-11-01 02:00:00,0.71142,0.88223,1.13357,1.2848,1.31434,1.00688,112.91,2018
2018-11-01 03:00:00,0.71156,0.88269,1.13404,1.28465,1.31453,1.00684,112.842,2018
2018-11-01 04:00:00,0.713,0.88279,1.13451,1.28508,1.31389,1.0063,112.849,2018
2018-11-01 05:00:00,0.7129,0.88294,1.13424,1.28448,1.31396,1.0064,112.853,2018
2018-11-01 06:00:00,0.71246,0.88266,1.13414,1.28477,1.31433,1.00637,112.902,2018
2018-11-01 07:00:00,0.71336,0.88214,1.13487,1.28627,1.31387,1.0057,112.8,2018
2018-11-01 08:00:00,0.7146,0.88177,1.13593,1.28824,1.31228,1.00523,112.892,2018
2018-11-01 09:00:00,0.71519,0.88127,1.13779,1.29093,1.31124,1.00276,112.878,2018
2018-11-01 10:00:00,0.71638,0.88167,1.13788,1.29049,1.30968,1.00363,112.98,2018
2018-11-01 11:00:00,0.71556,0.88348,1.13712,1.28686,1.31147,1.00373,112.977,2018
2018-11-01 12:00:00,0.71693,0.88243,1.13945,1.28969,1.31023,1.00299,112.901,2018
2018-11-01 13:00:00,0.71741,0.88194,1.13868,1.29108,1.30936,1.0034,112.849,2018
2018-11-01 14:00:00,0.71813,0.88229,1.13926,1.29092,1.30776,1.00345,112.693,2018
2018-11-01 15:00:00,0.72068,0.88091,1.14078,1.29483,1.30765,1.0023,112.708,2018
2018-11-01 16:00:00,0.71878,0.87837,1.13956,1.29736,1.31077,1.00316,112.778,2018
2018-11-01 17:00:00,0.71996,0.87765,1.14069,1.2996,1.30847,1.00225,112.72,2018
2018-11-01 18:00:00,0.72017,0.87747,1.141,1.30024,1.30914,1.00112,112.664,2018
2018-11-01 19:00:00,0.72066,0.8763,1.14082,1.30177,1.30856,1.0018,112.705,2018
2018-11-01 20:00:00,0.72081,0.87684,1.14097,1.3011,1.30889,1.00184,112.69,2018
2018-11-01 21:00:00,0.72045,0.87688,1.14063,1.30024,1.30819,1.00203,112.694,2018
2018-11-01 22:00:00,0.71992,0.87716,1.14016,1.29914,1.30837,1.00229,112.637,2018
2018-11-01 23:00:00,0.71988,0.87731,1.14042,1.29954,1.30851,1.00226,112.64,2018
2018-11-02 00:00:00,0.72043,0.87686,1.14026,1.30013,1.30906,1.00219,112.728,2018
2018-11-02 01:00:00,0.72058,0.8773,1.13998,1.29931,1.30919,1.00234,112.799,2018
2018-11-02 02:00:00,0.71954,0.87714,1.13925,1.29864,1.30962,1.00242,112.732,2018
2018-11-02 03:00:00,0.71978,0.87723,1.13964,1.29895,1.30948,1.00205,112.743,2018
2018-11-02 04:00:00,0.71948,0.87742,1.13993,1.29908,1.30954,1.00166,112.688,2018
2018-11-02 05:00:00,0.72401,0.87765,1.14084,1.29981,1.30772,1.00139,112.954,2018
2018-11-02 06:00:00,0.72407,0.87812,1.14235,1.30082,1.30725,1.00141,112.977,2018
2018-11-02 07:00:00,0.7238,0.87833,1.14191,1.29997,1.30595,1.00187,113.046,2018
2018-11-02 08:00:00,0.72364,0.87789,1.14364,1.3026,1.30549,1.00065,112.959,2018
2018-11-02 09:00:00,0.72328,0.87749,1.14292,1.30241,1.30545,1.00041,112.874,2018
2018-11-02 10:00:00,0.72419,0.87789,1.14373,1.30265,1.30594,0.99938,112.759,2018
2018-11-02 11:00:00,0.72531,0.87869,1.14489,1.30276,1.30562,0.99746,112.843,2018
2018-11-02 12:00:00,0.72352,0.87899,1.14454,1.30204,1.30668,0.99703,112.883,2018
2018-11-02 13:00:00,0.72091,0.87869,1.1417,1.29911,1.31053,1.00015,112.963,2018
2018-11-02 14:00:00,0.72137,0.87835,1.14171,1.29946,1.30968,1.00048,112.922,2018
2018-11-02 15:00:00,0.72095,0.87934,1.14184,1.29843,1.31029,1.00093,112.947,2018
2018-11-02 16:00:00,0.71974,0.87751,1.13773,1.29643,1.31073,1.00346,113.092,2018
2018-11-02 17:00:00,0.719,0.87796,1.13855,1.29662,1.31122,1.00286,113.118,2018
